Unix_Time_s,RelativeTime_s,Target_Position_Deg,Measured_Position_Deg,Is_Bursting
1782117473.942430,0.850,7.000,7.000,0
1782117473.954438,0.862,7.000,7.000,0
1782117473.964441,0.872,7.000,7.000,0
1782117473.982531,0.890,7.000,7.000,0
1782117473.997262,0.904,7.000,7.000,0
1782117473.997262,0.904,7.000,7.000,0
1782117474.003255,0.910,7.000,7.000,0
1782117474.013261,0.920,7.000,7.000,0
1782117474.024267,0.931,7.000,7.000,0
1782117474.034261,0.941,7.000,7.000,0
1782117474.045261,0.952,7.000,7.000,0
1782117474.053263,0.960,7.000,7.000,0
1782117474.063269,0.970,7.000,7.000,0
1782117474.073380,0.981,7.000,7.000,0
1782117474.083380,0.991,7.000,7.000,0
1782117474.093087,1.000,7.000,7.000,0
1782117474.103096,1.010,7.000,7.000,0
1782117474.115092,1.022,7.000,7.000,0
1782117474.126086,1.033,7.000,7.000,0
1782117474.134093,1.041,7.000,7.000,0
1782117474.144092,1.051,7.000,7.000,0
1782117474.154083,1.061,7.000,7.000,0
1782117474.164087,1.071,7.000,7.000,0
1782117474.180199,1.087,7.000,7.000,0
1782117474.183194,1.090,7.000,7.000,0
1782117474.194905,1.102,7.000,7.000,0
1782117474.201906,1.109,7.000,7.000,0
1782117474.214922,1.122,7.000,7.000,0
1782117474.244927,1.152,7.000,7.000,0
1782117474.244927,1.152,7.000,7.000,0
1782117474.244927,1.152,7.000,7.000,0
1782117474.254906,1.162,7.000,7.000,0
1782117474.262913,1.170,7.000,7.000,0
1782117474.274053,1.181,7.000,7.000,0
1782117474.284055,1.191,7.000,7.000,0
1782117474.296795,1.204,7.000,7.000,0
1782117474.303771,1.211,7.000,7.000,0
1782117474.313778,1.221,7.000,7.000,0
1782117474.325776,1.233,7.000,7.000,0
1782117474.336765,1.244,7.000,7.000,0
1782117474.343775,1.251,7.000,7.000,0
1782117474.352765,1.260,7.000,7.000,0
1782117474.363786,1.271,7.000,7.000,0
1782117474.373913,1.281,7.000,7.000,0
1782117474.384894,1.292,7.000,7.000,0
1782117474.396603,1.304,7.000,7.000,0
1782117474.405610,1.313,7.000,7.000,0
1782117474.412610,1.320,7.000,7.000,0
1782117474.423612,1.331,7.000,7.000,0
1782117474.433620,1.341,7.000,7.000,0
1782117474.442614,1.350,7.000,7.000,0
1782117474.453612,1.361,7.000,7.000,0
1782117474.464607,1.372,7.000,7.000,0
1782117474.472613,1.380,7.000,7.000,0
1782117474.485014,1.392,7.000,7.000,0
1782117474.493339,1.401,7.000,7.000,0
1782117474.507515,1.415,7.000,7.000,0
1782117474.512825,1.420,7.000,7.000,0
1782117474.526597,1.434,7.000,7.000,0
1782117474.533287,1.440,7.000,7.000,0
1782117474.542624,1.450,7.000,7.000,0
1782117474.558158,1.465,7.000,7.000,0
1782117474.564855,1.472,7.000,7.000,0
1782117474.572964,1.480,8.200,7.000,1
1782117474.583013,1.490,8.200,7.000,1
1782117474.614500,1.522,8.200,7.000,1
1782117474.614906,1.522,8.200,7.000,1
1782117474.614906,1.522,8.200,7.001,1
1782117474.622632,1.530,8.200,7.003,1
1782117474.636024,1.543,8.200,7.007,1
1782117474.643331,1.551,8.200,7.010,1
1782117474.655766,1.563,8.200,7.017,1
1782117474.663611,1.571,8.200,7.024,1
1782117474.674021,1.581,8.200,7.031,1
1782117474.682755,1.590,8.200,7.041,1
1782117474.693876,1.601,8.200,7.048,1
1782117474.707305,1.615,8.200,7.061,1
1782117474.715615,1.623,8.200,7.070,1
1782117474.722448,1.630,8.200,7.084,1
1782117474.735885,1.643,8.200,7.095,1
1782117474.742582,1.650,8.200,7.112,1
1782117474.755000,1.662,8.200,7.124,1
1782117474.768418,1.676,8.200,7.144,1
1782117474.773152,1.680,8.200,7.165,1
1782117474.783467,1.691,8.200,7.178,1
1782117474.792998,1.700,8.200,7.202,1
1782117474.806473,1.714,8.200,7.218,1
1782117474.817901,1.725,8.200,7.244,1
1782117474.823617,1.731,8.200,7.262,1
1782117474.834042,1.741,8.200,7.289,1
1782117474.842686,1.750,8.200,7.307,1
1782117474.853118,1.760,8.200,7.337,1
1782117474.862837,1.770,8.200,7.358,1
1782117474.873260,1.780,8.200,7.391,1
1782117474.883726,1.791,8.200,7.425,1
1782117474.895152,1.802,8.200,7.447,1
1782117474.903876,1.811,8.200,7.483,1
1782117474.918360,1.826,8.200,7.509,1
1782117474.923624,1.831,8.200,7.547,1
1782117474.933446,1.841,8.200,7.574,1
1782117474.945851,1.853,8.200,7.614,1
1782117474.952563,1.860,8.200,7.638,1
1782117474.963014,1.870,8.200,7.677,1
1782117474.975436,1.883,8.200,7.703,1
1782117474.984762,1.892,8.200,7.740,1
1782117474.993262,1.900,8.200,7.764,1
1782117475.004649,1.912,8.200,7.796,1
1782117475.021656,1.929,8.200,7.829,1
1782117475.024770,1.932,8.200,7.851,1
1782117475.034106,1.941,8.200,7.881,1
1782117475.042951,1.950,8.200,7.901,1
1782117475.054381,1.962,8.200,7.929,1
1782117475.064692,1.972,8.200,7.946,1
1782117475.073512,1.981,8.200,7.972,1
1782117475.082805,1.990,8.200,7.989,1
1782117475.096071,2.003,8.200,8.012,1
1782117475.103712,2.011,8.200,8.027,1
1782117475.116125,2.023,8.200,8.049,1
1782117475.124854,2.032,8.200,8.067,1
1782117475.133296,2.041,8.200,8.080,1
1782117475.149632,2.057,8.200,8.097,1
1782117475.152328,2.060,8.200,8.108,1
1782117475.164765,2.072,8.200,8.124,1
1782117475.175168,2.082,8.200,8.133,1
1782117475.183932,2.091,8.200,8.145,1
1782117475.193981,2.101,8.200,8.153,1
1782117475.203706,2.111,8.200,8.164,1
1782117475.218854,2.126,8.200,8.170,1
1782117475.242713,2.150,8.200,8.179,1
1782117475.243713,2.151,8.200,8.185,1
1782117475.263877,2.171,8.200,8.189,1
1782117475.263877,2.171,8.200,8.193,1
1782117475.265482,2.173,8.200,8.195,1
1782117475.273291,2.180,8.200,8.197,1
1782117475.283641,2.191,8.200,8.198,1
1782117475.295791,2.203,8.200,8.198,1
1782117475.302500,2.210,8.200,8.198,1
1782117475.313307,2.221,8.200,8.199,1
1782117475.330462,2.238,8.200,8.199,1
1782117475.333168,2.240,8.200,8.199,1
1782117475.341882,2.249,8.200,8.199,1
1782117475.356039,2.263,8.200,8.199,1
1782117475.363768,2.271,8.200,8.199,1
1782117475.374462,2.282,7.000,8.199,0
1782117475.382903,2.290,7.000,8.199,0
1782117475.394045,2.301,7.000,8.199,0
1782117475.410206,2.317,7.000,8.199,0
1782117475.412776,2.320,7.000,8.199,0
1782117475.422991,2.330,7.000,8.197,0
1782117475.433019,2.340,7.000,8.195,0
1782117475.458924,2.366,7.000,8.190,0
1782117475.459922,2.367,7.000,8.184,0
1782117475.462005,2.369,7.000,8.179,0
1782117475.473414,2.381,7.000,8.171,0
1782117475.482823,2.390,7.000,8.164,0
1782117475.494332,2.402,7.000,8.152,0
1782117475.502197,2.409,7.000,8.143,0
1782117475.512737,2.420,7.000,8.130,0
1782117475.524126,2.431,7.000,8.121,0
1782117475.535559,2.443,7.000,8.105,0
1782117475.542431,2.450,7.000,8.093,0
1782117475.553947,2.461,7.000,8.075,0
1782117475.562714,2.470,7.000,8.062,0
1782117475.573203,2.480,7.000,8.043,0
1782117475.582722,2.490,7.000,8.021,0
1782117475.593122,2.500,7.000,8.006,0
1782117475.603668,2.511,7.000,7.981,0
1782117475.613100,2.520,7.000,7.964,0
1782117475.624926,2.532,7.000,7.938,0
1782117475.633945,2.541,7.000,7.920,0
1782117475.642724,2.550,7.000,7.891,0
1782117475.655906,2.563,7.000,7.871,0
1782117475.664432,2.572,7.000,7.840,0
1782117475.673527,2.581,7.000,7.807,0
1782117475.682641,2.590,7.000,7.786,0
1782117475.692863,2.600,7.000,7.750,0
1782117475.704504,2.612,7.000,7.726,0
1782117475.712575,2.620,7.000,7.688,0
1782117475.723089,2.630,7.000,7.662,0
1782117475.736152,2.643,7.000,7.625,0
1782117475.742577,2.650,7.000,7.598,0
1782117475.752657,2.660,7.000,7.557,0
1782117475.764554,2.672,7.000,7.530,0
1782117475.773074,2.680,7.000,7.492,0
1782117475.783783,2.691,7.000,7.468,0
1782117475.793315,2.701,7.000,7.435,0
1782117475.802960,2.710,7.000,7.401,0
1782117475.813078,2.720,7.000,7.379,0
1782117475.822124,2.729,7.000,7.346,0
1782117475.833763,2.741,7.000,7.325,0
1782117475.842786,2.750,7.000,7.296,0
1782117475.853240,2.760,7.000,7.279,0
1782117475.869926,2.777,7.000,7.252,0
1782117475.872440,2.780,7.000,7.234,0
1782117475.882949,2.790,7.000,7.209,0
1782117475.893021,2.800,7.000,7.193,0
1782117475.903242,2.810,7.000,7.170,0
1782117475.916629,2.824,7.000,7.151,0
1782117475.924338,2.832,7.000,7.137,0
1782117475.943602,2.851,7.000,7.118,0
1782117475.944608,2.852,7.000,7.106,0
1782117475.952261,2.859,7.000,7.089,0
1782117475.967447,2.875,7.000,7.080,0
1782117475.972771,2.880,7.000,7.066,0
1782117475.982796,2.890,7.000,7.057,0
1782117475.993556,2.901,7.000,7.046,0
1782117476.004482,2.912,7.000,7.038,0
1782117476.015135,2.922,7.000,7.028,0
1782117476.023165,2.930,7.000,7.021,0
1782117476.035838,2.943,7.000,7.017,0
1782117476.051145,2.958,7.000,7.010,0
1782117476.054653,2.962,7.000,7.007,0
1782117476.064769,2.972,7.000,7.004,0
1782117476.073244,2.980,7.000,7.002,0
1782117476.083487,2.991,7.000,7.001,0
1782117476.094577,3.002,7.000,7.001,0
1782117476.103109,3.010,7.000,7.001,0
1782117476.113559,3.021,7.000,7.001,0
1782117476.122991,3.030,7.000,7.001,0
1782117476.132399,3.040,7.000,7.001,0
1782117476.149739,3.057,7.000,7.001,0
1782117476.152250,3.059,7.000,7.001,0
1782117476.179996,3.087,7.000,7.000,0
1782117476.180387,3.088,7.000,7.000,0
1782117476.184189,3.091,7.000,7.000,0
1782117476.194242,3.101,7.000,7.000,0
1782117476.206265,3.113,7.000,7.000,0
1782117476.212783,3.120,7.000,7.000,0
1782117476.225201,3.132,7.000,7.000,0
1782117476.232251,3.139,7.000,7.001,0
1782117476.249138,3.156,7.000,7.000,0
1782117476.253152,3.160,7.000,7.000,0
1782117476.262176,3.169,7.000,7.000,0
1782117476.275261,3.182,7.000,7.000,0
1782117476.282891,3.190,7.000,7.000,0
1782117476.292604,3.200,7.000,7.000,0
1782117476.302423,3.210,7.000,7.000,0
1782117476.313470,3.221,7.000,7.000,0
1782117476.326326,3.234,7.000,7.000,0
1782117476.458944,3.366,7.000,7.000,0
1782117476.458944,3.366,7.000,7.000,0
1782117476.459852,3.367,7.000,7.000,0
1782117476.459852,3.367,7.000,7.000,0
1782117476.459852,3.367,7.000,7.000,0
1782117476.459852,3.367,7.000,7.000,0
1782117476.460845,3.368,7.000,7.000,0
1782117476.460845,3.368,7.000,7.000,0
1782117476.460845,3.368,7.000,7.000,0
1782117476.461845,3.369,7.000,7.000,0
1782117476.461845,3.369,7.000,7.000,0
1782117476.461845,3.369,7.000,7.000,0
1782117476.461845,3.369,7.000,7.000,0
1782117476.463447,3.371,7.000,7.000,0
1782117476.475729,3.383,7.000,7.000,0
1782117476.485751,3.393,7.000,7.000,0
1782117476.515319,3.423,7.000,7.000,0
1782117476.515319,3.423,7.000,7.000,0
1782117476.515319,3.423,7.000,7.000,0
1782117476.528347,3.436,7.000,7.000,0
1782117476.540587,3.448,7.000,7.000,0
1782117476.561697,3.469,7.000,7.000,0
1782117476.561697,3.469,7.000,7.000,0
1782117476.564697,3.472,7.000,7.000,0
1782117476.574298,3.482,7.000,7.000,0
1782117476.585324,3.493,7.000,7.000,0
1782117476.594903,3.502,7.000,7.000,0
1782117476.603419,3.511,7.000,7.000,0
1782117476.615450,3.523,7.000,7.000,0
1782117476.623055,3.530,7.000,7.000,0
1782117476.633569,3.541,7.000,7.000,0
1782117476.645103,3.552,7.000,7.000,0
1782117476.660134,3.567,7.000,7.000,0
1782117476.662273,3.569,7.000,7.000,0
1782117476.675133,3.582,7.000,7.000,0
1782117476.694419,3.602,7.000,7.000,0
1782117476.694419,3.602,7.000,7.000,0
1782117476.703464,3.611,7.000,7.000,0
1782117476.713492,3.621,7.000,7.000,0
1782117476.724736,3.632,7.000,7.000,0
1782117476.737713,3.645,7.000,7.000,0
1782117476.742666,3.650,7.000,7.000,0
1782117476.753560,3.661,7.000,7.000,0
1782117476.764062,3.671,7.000,7.000,0
1782117476.776087,3.683,7.000,7.000,0
1782117476.787582,3.695,7.000,7.000,0
1782117476.792607,3.700,7.000,7.000,0
1782117476.802529,3.710,7.000,7.000,0
1782117476.823010,3.730,7.000,7.000,0
1782117476.824107,3.731,7.000,7.000,0
1782117476.835150,3.742,7.000,7.000,0
1782117476.843668,3.751,7.000,7.000,0
1782117476.867600,3.775,7.000,7.000,0
1782117476.867600,3.775,7.000,7.000,0
1782117476.873299,3.781,7.000,7.000,0
1782117476.884743,3.792,7.000,7.000,0
1782117476.893266,3.800,7.000,7.000,0
1782117476.903089,3.810,7.000,7.000,0
1782117476.917561,3.825,7.000,7.000,0
1782117476.924255,3.831,7.000,7.000,0
1782117476.933281,3.840,7.000,7.000,0
1782117476.943279,3.850,7.000,7.000,0
1782117476.957285,3.864,7.000,7.000,0
1782117476.965280,3.872,7.000,7.000,0
1782117476.973639,3.881,7.000,7.000,0
1782117476.986972,3.894,7.000,7.000,0
1782117476.996489,3.904,7.000,7.000,0
1782117477.002995,3.910,7.000,7.000,0
1782117477.013994,3.921,7.000,7.000,0
1782117477.023994,3.931,7.000,7.000,0
1782117477.033234,3.940,7.000,7.000,0
1782117477.044295,3.952,7.000,7.000,0
1782117477.053157,3.960,7.000,7.000,0
1782117477.062310,3.970,7.000,7.000,0
1782117477.073106,3.980,7.000,7.000,0
1782117477.084958,3.992,7.000,7.000,0
1782117477.093432,4.001,7.000,7.000,0
1782117477.102922,4.010,7.000,7.000,0
1782117477.112919,4.020,7.000,7.000,0
1782117477.122920,4.030,7.000,7.000,0
1782117477.133159,4.040,7.000,7.000,0
1782117477.146049,4.053,7.000,7.000,0
1782117477.154049,4.061,7.000,7.000,0
1782117477.164049,4.071,7.000,7.000,0
1782117477.173054,4.080,7.000,7.000,0
1782117477.182159,4.089,7.000,7.000,0
1782117477.197905,4.105,7.000,7.000,0
1782117477.203882,4.111,7.000,7.000,0
1782117477.217894,4.125,7.000,7.000,0
1782117477.224881,4.132,7.000,7.000,0
1782117477.233903,4.141,7.000,7.000,0
1782117477.244922,4.152,7.000,7.000,0
1782117477.256900,4.164,7.000,7.000,0
1782117477.273910,4.181,7.000,7.000,0
1782117477.273910,4.181,7.000,7.000,0
1782117477.283000,4.190,7.000,7.000,0
1782117477.294708,4.202,7.000,7.000,0
1782117477.305732,4.213,7.000,7.000,0
1782117477.312717,4.220,7.000,7.000,0
1782117477.323709,4.231,7.000,7.000,0
1782117477.333710,4.241,7.000,7.000,0
1782117477.343707,4.251,7.000,7.000,0
1782117477.352703,4.260,7.000,7.000,0
1782117477.366717,4.274,7.000,7.000,0
1782117477.374357,4.282,7.000,7.000,0
1782117477.384191,4.291,7.000,7.000,0
1782117477.401484,4.309,7.000,7.000,0
1782117477.404524,4.312,7.000,7.000,0
1782117477.413472,4.321,7.000,7.000,0
1782117477.423448,4.331,7.000,7.000,0
1782117477.438559,4.346,7.000,7.000,0
1782117477.443558,4.351,7.000,7.000,0
1782117477.452712,4.360,7.000,7.000,0
1782117477.462866,4.370,7.000,7.000,0
1782117477.477543,4.385,7.000,7.000,0
1782117477.484216,4.391,7.000,7.000,0
1782117477.493748,4.401,7.000,7.000,0
1782117477.506793,4.414,7.000,7.000,0
1782117477.511910,4.419,7.000,7.000,0
1782117477.525329,4.433,7.000,7.000,0
1782117477.532516,4.440,7.000,7.000,0
1782117477.566588,4.474,7.000,7.000,0
1782117477.566588,4.474,7.000,7.000,0
1782117477.566588,4.474,7.000,7.000,0
1782117477.574108,4.481,7.000,7.000,0
1782117477.581599,4.489,7.000,7.000,0
1782117477.591724,4.499,7.000,7.000,0
1782117477.606810,4.514,7.000,7.000,0
1782117477.612612,4.520,7.000,7.000,0
1782117477.622632,4.530,7.000,7.000,0
1782117477.632332,4.540,7.000,7.000,0
1782117477.643381,4.551,7.000,7.000,0
1782117477.653462,4.561,7.000,7.000,0
1782117477.663688,4.571,7.000,7.000,0
1782117477.674975,4.582,7.000,7.000,0
1782117477.684306,4.592,7.000,7.000,0
1782117477.692777,4.600,7.000,7.000,0
1782117477.704988,4.612,7.000,7.000,0
1782117477.712525,4.620,7.000,7.000,0
1782117477.726624,4.634,7.000,7.000,0
1782117477.734195,4.641,7.000,7.000,0
1782117477.742575,4.650,7.000,7.000,0
1782117477.752567,4.660,7.000,7.000,0
1782117477.764531,4.672,7.000,7.000,0
1782117477.776915,4.684,7.000,7.000,0
1782117477.787039,4.694,7.000,7.000,0
1782117477.793074,4.700,7.000,7.000,0
1782117477.802697,4.710,7.000,7.000,0
1782117477.821551,4.729,7.000,7.000,0
1782117477.822821,4.730,7.000,7.000,0
1782117477.832759,4.740,7.000,7.000,0
1782117477.842493,4.750,7.000,7.000,0
1782117477.852779,4.760,7.000,7.000,0
1782117477.864303,4.772,7.000,7.000,0
1782117477.872713,4.780,7.000,7.000,0
1782117477.887775,4.795,7.000,7.000,0
1782117477.893217,4.800,7.000,7.000,0
1782117477.903044,4.810,7.000,7.000,0
1782117477.914806,4.822,7.000,7.000,0
1782117477.935360,4.843,7.000,7.000,0
1782117477.935360,4.843,7.000,7.000,0
1782117477.945690,4.853,7.000,7.000,0
1782117477.953212,4.860,7.000,7.000,0
1782117477.963351,4.871,7.000,7.000,0
1782117477.973581,4.881,7.000,7.000,0
1782117477.987833,4.895,7.000,7.000,0
1782117477.996000,4.903,7.000,7.000,0
1782117478.003269,4.910,7.000,7.000,0
1782117478.016272,4.923,7.000,7.000,0
1782117478.022782,4.930,7.000,7.000,0
1782117478.033413,4.941,7.000,7.000,0
1782117478.042433,4.950,7.000,7.000,0
1782117478.052457,4.960,7.000,7.000,0
1782117478.062901,4.970,7.000,7.000,0
1782117478.073452,4.981,7.000,7.000,0
1782117478.091852,4.999,7.000,7.000,0
1782117478.095864,5.003,7.000,7.000,0
1782117478.103177,5.010,7.000,7.000,0
1782117478.117200,5.024,7.000,7.000,0
1782117478.122129,5.029,7.000,7.000,0
1782117478.132141,5.039,7.000,7.000,0
1782117478.142836,5.050,7.000,7.000,0
1782117478.152877,5.060,7.000,7.000,0
1782117478.163100,5.070,7.000,7.000,0
1782117478.176244,5.083,7.000,7.000,0
1782117478.185763,5.093,7.000,7.000,0
1782117478.193877,5.101,7.000,7.000,0
1782117478.203867,5.111,7.000,7.000,0
1782117478.224255,5.131,7.000,7.000,0
1782117478.225254,5.132,7.000,7.000,0
1782117478.243561,5.151,7.000,7.000,0
1782117478.245067,5.152,7.000,7.000,0
1782117478.254598,5.162,7.000,7.000,0
1782117478.264890,5.172,7.000,7.000,0
1782117478.274799,5.182,7.000,7.000,0
1782117478.288404,5.196,7.000,7.000,0
1782117478.295694,5.203,7.000,7.000,0
1782117478.302739,5.210,7.000,7.000,0
1782117478.313586,5.221,7.000,7.000,0
1782117478.324531,5.232,7.000,7.000,0
1782117478.334123,5.241,7.000,7.000,0
1782117478.350508,5.258,7.000,7.000,0
1782117478.351509,5.259,7.000,7.000,0
1782117478.362047,5.269,7.000,7.000,0
1782117478.374020,5.281,7.000,7.000,0
1782117478.383180,5.290,7.000,7.000,0
1782117478.394103,5.301,7.000,7.000,0
1782117478.417621,5.325,7.000,7.000,0
1782117478.417621,5.325,7.000,7.000,0
1782117478.424989,5.332,7.000,7.000,0
1782117478.433877,5.341,7.000,7.000,0
1782117478.444038,5.351,7.000,7.000,0
1782117478.455127,5.362,7.000,7.000,0
1782117478.465142,5.372,7.000,7.000,0
1782117478.474575,5.382,7.000,7.000,0
1782117478.482918,5.390,7.000,7.000,0
1782117478.493837,5.401,7.000,7.000,0
1782117478.505055,5.412,7.000,7.000,0
1782117478.513332,5.421,7.000,7.000,0
1782117478.527089,5.434,7.000,7.000,0
1782117478.532934,5.440,7.000,7.000,0
1782117478.546044,5.453,7.000,7.000,0
1782117478.552861,5.460,7.000,7.000,0
1782117478.564369,5.472,7.000,7.000,0
1782117478.572106,5.479,7.000,7.000,0
1782117478.586355,5.494,7.000,7.000,0
1782117478.598463,5.506,7.000,7.000,0
1782117478.606467,5.514,7.000,7.000,0
1782117478.613459,5.521,7.000,7.000,0
1782117478.625374,5.533,7.000,7.000,0
