Unix_Time_s,RelativeTime_s,Target_Position_Deg,Measured_Position_Deg,Is_Bursting
1782117376.983504,0.016,7.000,7.000,0
1782117376.993815,0.027,7.000,7.000,0
1782117377.003851,0.037,7.000,7.000,0
1782117377.022311,0.055,7.000,7.000,0
1782117377.024954,0.058,7.000,7.000,0
1782117377.033489,0.066,7.000,7.000,0
1782117377.045544,0.078,7.000,7.000,0
1782117377.054605,0.087,7.000,7.000,0
1782117377.062962,0.096,7.000,7.000,0
1782117377.073662,0.106,7.000,7.000,0
1782117377.083650,0.116,7.000,7.000,0
1782117377.094763,0.128,7.000,7.000,0
1782117377.104191,0.137,7.000,7.000,0
1782117377.118715,0.152,7.000,7.000,0
1782117377.127515,0.160,7.000,7.000,0
1782117377.134155,0.167,7.000,7.000,0
1782117377.145974,0.179,7.000,7.000,0
1782117377.157768,0.191,7.000,7.000,0
1782117377.163227,0.196,7.000,7.000,0
1782117377.174460,0.207,7.000,7.000,0
1782117377.185009,0.218,7.000,7.000,0
1782117377.194037,0.227,7.000,7.000,0
1782117377.204128,0.237,7.000,7.000,0
1782117377.214594,0.247,7.000,7.000,0
1782117377.226785,0.260,7.000,7.000,0
1782117377.233072,0.266,7.000,7.000,0
1782117377.243253,0.276,7.000,7.000,0
1782117377.255149,0.288,7.000,7.000,0
1782117377.263816,0.297,7.000,7.000,0
1782117377.273720,0.307,7.000,7.000,0
1782117377.284641,0.317,7.000,7.000,0
1782117377.293713,0.327,7.000,7.000,0
1782117377.304826,0.338,7.000,7.000,0
1782117377.313483,0.346,7.000,7.000,0
1782117377.329347,0.362,7.000,7.000,0
1782117377.334933,0.368,7.000,7.000,0
1782117377.344883,0.378,7.000,7.000,0
1782117377.353606,0.386,7.000,7.000,0
1782117377.362789,0.396,7.000,7.000,0
1782117377.375789,0.409,7.000,7.000,0
1782117377.388111,0.421,7.000,7.000,0
1782117377.400726,0.434,7.000,7.000,0
1782117377.402781,0.436,7.000,7.000,0
1782117377.414958,0.448,7.000,7.000,0
1782117377.425725,0.459,7.000,7.000,0
1782117377.436572,0.469,7.000,7.000,0
1782117377.442950,0.476,7.000,7.000,0
1782117377.459293,0.492,7.000,7.000,0
1782117377.463543,0.496,7.000,7.000,0
1782117377.473598,0.506,7.000,7.000,0
1782117377.483919,0.517,7.000,7.000,0
1782117377.492912,0.526,7.000,7.000,0
1782117377.503500,0.536,7.000,7.000,0
1782117377.514086,0.547,7.000,7.000,0
1782117377.528121,0.561,7.000,7.000,0
1782117377.535142,0.568,7.000,7.000,0
1782117377.543846,0.577,7.000,7.000,0
1782117377.555657,0.588,7.000,7.000,0
1782117377.562935,0.596,7.000,7.000,0
1782117377.573819,0.607,7.000,7.000,0
1782117377.583876,0.617,7.000,7.000,0
1782117377.592466,0.625,7.000,7.000,0
1782117377.604163,0.637,7.000,7.000,0
1782117377.615266,0.648,7.000,7.000,0
1782117377.629972,0.663,7.000,7.000,0
1782117377.636120,0.669,7.000,7.000,0
1782117377.643454,0.676,7.000,7.000,0
1782117377.653297,0.686,7.000,7.000,0
1782117377.669679,0.703,7.000,7.000,0
1782117377.673317,0.706,7.000,7.000,0
1782117377.683338,0.716,7.000,7.000,0
1782117377.693118,0.726,7.000,7.000,0
1782117377.704030,0.737,7.000,7.000,0
1782117377.713541,0.746,7.000,7.000,0
1782117377.722859,0.756,7.000,7.000,0
1782117377.738410,0.771,7.000,7.000,0
1782117377.744148,0.777,7.000,7.000,0
1782117377.755230,0.788,7.000,7.000,0
1782117377.767166,0.800,7.000,7.000,0
1782117377.773166,0.806,7.000,7.000,0
1782117377.784176,0.817,7.000,7.000,0
1782117377.794165,0.827,7.000,7.000,0
1782117377.804213,0.837,7.000,7.000,0
1782117377.814175,0.847,7.000,7.000,0
1782117377.825240,0.858,7.000,7.000,0
1782117377.836180,0.869,7.000,7.000,0
1782117377.844604,0.877,7.000,7.000,0
1782117377.853597,0.886,7.000,7.000,0
1782117377.868830,0.902,7.000,7.000,0
1782117377.876981,0.910,7.000,7.000,0
1782117377.885237,0.918,7.000,7.000,0
1782117377.894572,0.927,7.000,7.000,0
1782117377.903579,0.936,7.000,7.000,0
1782117377.913570,0.946,7.000,7.000,0
1782117377.924891,0.958,7.000,7.000,0
1782117377.941845,0.975,7.000,7.000,0
1782117377.945923,0.979,7.000,7.000,0
1782117377.955859,0.989,7.000,7.000,0
1782117377.965842,0.999,7.000,7.000,0
1782117377.977265,1.010,7.000,7.000,0
1782117377.992796,1.026,7.000,7.000,0
1782117377.995074,1.028,7.000,7.000,0
1782117378.004453,1.037,7.000,7.000,0
1782117378.014498,1.047,7.000,7.000,0
1782117378.026584,1.059,7.000,7.000,0
1782117378.033566,1.066,7.000,7.000,0
1782117378.047022,1.080,7.000,7.000,0
1782117378.053962,1.087,7.000,7.000,0
1782117378.067964,1.101,7.000,7.000,0
1782117378.075474,1.108,7.000,7.000,0
1782117378.083743,1.117,7.000,7.000,0
1782117378.093719,1.127,7.000,7.000,0
1782117378.105225,1.138,7.000,7.000,0
1782117378.116194,1.149,7.000,7.000,0
1782117378.124242,1.157,7.000,7.000,0
1782117378.134630,1.167,7.000,7.000,0
1782117378.148840,1.182,7.000,7.000,0
1782117378.155905,1.189,7.000,7.000,0
1782117378.166154,1.199,7.000,7.000,0
1782117378.179748,1.213,7.000,7.000,0
1782117378.184805,1.218,7.000,7.000,0
1782117378.213192,1.246,7.000,7.000,0
1782117378.214193,1.247,7.000,7.000,0
1782117378.217193,1.250,7.000,7.000,0
1782117378.223650,1.256,8.200,7.000,1
1782117378.234398,1.267,8.200,7.000,1
1782117378.245857,1.279,8.200,7.000,1
1782117378.253804,1.287,8.200,7.000,1
1782117378.263857,1.297,8.200,7.001,1
1782117378.278995,1.312,8.200,7.003,1
1782117378.284994,1.318,8.200,7.003,1
1782117378.294059,1.327,8.200,7.010,1
1782117378.303044,1.336,8.200,7.014,1
1782117378.323137,1.356,8.200,7.022,1
1782117378.324137,1.357,8.200,7.027,1
1782117378.334139,1.367,8.200,7.037,1
1782117378.347192,1.380,8.200,7.044,1
1782117378.359196,1.392,8.200,7.056,1
1782117378.363037,1.396,8.200,7.070,1
1782117378.375787,1.409,8.200,7.078,1
1782117378.383776,1.417,8.200,7.078,1
1782117378.394851,1.428,8.200,7.106,1
1782117378.403342,1.436,8.200,7.124,1
1782117378.413579,1.446,8.200,7.135,1
1782117378.423568,1.456,8.200,7.155,1
1782117378.435496,1.468,8.200,7.155,1
1782117378.443876,1.477,8.200,7.192,1
1782117378.455130,1.488,8.200,7.208,1
1782117378.463796,1.497,8.200,7.232,1
1782117378.474042,1.507,8.200,7.232,1
1782117378.486220,1.519,8.200,7.232,1
1782117378.493280,1.526,8.200,7.305,1
1782117378.503576,1.536,8.200,7.325,1
1782117378.513365,1.546,8.200,7.355,1
1782117378.524183,1.557,8.200,7.355,1
1782117378.534227,1.567,8.200,7.410,1
1782117378.543746,1.577,8.200,7.432,1
1782117378.557816,1.591,8.200,7.469,1
1782117378.563464,1.596,8.200,7.504,1
1782117378.573087,1.606,8.200,7.504,1
1782117378.585122,1.618,8.200,7.569,1
1782117378.593945,1.627,8.200,7.595,1
