Unix_Time_s,RelativeTime_s,Target_Position_Deg,Measured_Position_Deg,Is_Bursting
1782117284.538290,0.015,7.000,7.000,0
1782117284.556914,0.034,7.000,7.000,0
1782117284.557917,0.035,7.000,7.000,0
1782117284.564096,0.041,7.000,7.000,0
1782117284.576149,0.053,7.000,7.000,0
1782117284.586509,0.064,7.000,7.000,0
1782117284.594834,0.072,7.000,7.000,0
1782117284.605870,0.083,7.000,7.000,0
1782117284.615508,0.093,7.000,7.000,0
1782117284.626576,0.104,7.000,7.000,0
1782117284.636321,0.113,7.000,7.000,0
1782117284.660318,0.137,7.000,7.000,0
1782117284.661319,0.138,7.000,7.000,0
1782117284.665316,0.142,7.000,7.000,0
1782117284.674331,0.151,7.000,7.000,0
1782117284.685471,0.163,7.000,7.000,0
1782117284.696019,0.173,7.000,7.000,0
1782117284.706603,0.184,7.000,7.000,0
1782117284.715611,0.193,7.000,7.000,0
1782117284.724601,0.202,7.000,7.000,0
1782117284.734900,0.212,7.000,7.000,0
1782117284.745915,0.223,7.000,7.000,0
1782117284.758167,0.235,7.000,7.000,0
1782117284.765555,0.243,7.000,7.000,0
1782117284.782165,0.259,7.000,7.000,0
1782117284.794694,0.272,7.000,7.000,0
1782117284.796685,0.274,7.000,7.000,0
1782117284.804181,0.281,7.000,7.000,0
1782117284.814691,0.292,7.000,7.000,0
1782117284.825119,0.302,7.000,7.000,0
1782117284.846493,0.324,7.000,7.000,0
1782117284.847488,0.325,7.000,7.000,0
1782117284.861959,0.339,7.000,7.000,0
1782117284.863955,0.341,7.000,7.000,0
1782117284.874294,0.351,7.000,7.000,0
1782117284.886743,0.364,7.000,7.000,0
1782117284.894275,0.371,7.000,7.000,0
1782117284.905325,0.382,7.000,7.000,0
1782117284.915443,0.393,7.000,7.000,0
1782117284.924450,0.402,7.000,7.000,0
1782117284.935455,0.413,7.000,7.000,0
1782117284.947732,0.425,7.000,7.000,0
1782117284.958733,0.436,7.000,7.000,0
1782117284.965734,0.443,7.000,7.000,0
1782117284.974740,0.452,7.000,7.000,0
1782117284.986748,0.464,7.000,7.000,0
1782117284.996726,0.474,7.000,7.000,0
1782117285.005553,0.483,7.000,7.000,0
1782117285.016011,0.493,7.000,7.000,0
