Unix_Time_s,RelativeTime_s,Target_Position_Deg,Measured_Position_Deg,Is_Bursting
1782117388.253580,0.012,7.000,7.000,0
1782117388.265647,0.024,7.000,7.000,0
1782117388.273679,0.032,7.000,7.000,0
1782117388.286224,0.045,7.000,7.000,0
1782117388.293757,0.052,7.000,7.000,0
1782117388.303808,0.062,7.000,7.000,0
1782117388.316005,0.074,7.000,7.000,0
1782117388.323684,0.082,7.000,7.000,0
1782117388.333782,0.092,7.000,7.000,0
1782117388.344353,0.103,7.000,7.000,0
1782117388.353125,0.111,7.000,7.000,0
1782117388.364901,0.123,7.000,7.000,0
1782117388.375357,0.134,7.000,7.000,0
1782117388.383731,0.142,7.000,7.000,0
1782117388.395726,0.154,7.000,7.000,0
1782117388.411701,0.170,7.000,7.000,0
1782117388.416226,0.175,7.000,7.000,0
1782117388.423145,0.181,7.000,7.000,0
1782117388.433304,0.192,7.000,7.000,0
1782117388.443462,0.202,7.000,7.000,0
1782117388.452790,0.211,7.000,7.000,0
1782117388.463802,0.222,7.000,7.000,0
1782117388.477552,0.236,7.000,7.000,0
1782117388.491111,0.249,7.000,7.000,0
1782117388.492687,0.251,7.000,7.000,0
1782117388.504071,0.262,7.000,7.000,0
1782117388.514565,0.273,7.000,7.000,0
1782117388.524365,0.283,7.000,7.000,0
1782117388.534212,0.292,7.000,7.000,0
1782117388.544635,0.303,7.000,7.000,0
1782117388.554560,0.313,7.000,7.000,0
1782117388.564419,0.323,7.000,7.000,0
1782117388.573673,0.332,7.000,7.000,0
1782117388.586059,0.344,7.000,7.000,0
1782117388.597346,0.356,7.000,7.000,0
1782117388.603531,0.362,7.000,7.000,0
1782117388.624299,0.383,7.000,7.000,0
1782117388.625607,0.384,7.000,7.000,0
1782117388.635176,0.393,7.000,7.000,0
1782117388.643745,0.402,7.000,7.000,0
1782117388.654454,0.413,7.000,7.000,0
1782117388.665114,0.423,7.000,7.000,0
1782117388.675887,0.434,7.000,7.000,0
1782117388.684137,0.442,7.000,7.000,0
1782117388.695400,0.454,7.000,7.000,0
1782117388.704035,0.462,7.000,7.000,0
1782117388.714070,0.472,7.000,7.000,0
1782117388.725644,0.484,7.000,7.000,0
1782117388.930112,0.688,7.000,7.000,0
1782117388.930112,0.688,7.000,7.000,0
1782117388.930962,0.689,7.000,7.000,0
1782117388.931468,0.690,7.000,7.000,0
1782117388.931468,0.690,7.000,7.000,0
1782117388.931468,0.690,7.000,7.000,0
1782117388.932483,0.691,7.000,7.000,0
1782117388.932483,0.691,7.000,7.000,0
1782117388.932483,0.691,7.000,7.000,0
1782117388.932483,0.691,7.000,7.000,0
1782117388.933483,0.692,7.000,7.000,0
1782117388.933483,0.692,7.000,7.000,0
1782117388.934479,0.693,7.000,7.000,0
1782117388.934479,0.693,7.000,7.000,0
1782117388.935508,0.694,7.000,7.000,0
1782117388.935508,0.694,7.000,7.000,0
1782117388.935508,0.694,7.000,7.000,0
1782117388.935508,0.694,7.000,7.000,0
1782117388.935508,0.694,7.000,7.000,0
1782117388.935508,0.694,7.000,7.000,0
1782117388.937020,0.695,7.000,7.000,0
1782117388.943707,0.702,7.000,7.000,0
1782117388.953755,0.712,7.000,7.000,0
1782117388.970350,0.729,7.000,7.000,0
1782117388.973539,0.732,7.000,7.000,0
1782117388.984200,0.742,7.000,7.000,0
1782117388.996228,0.755,7.000,7.000,0
1782117389.003032,0.761,7.000,7.000,0
1782117389.015252,0.774,7.000,7.000,0
1782117389.024744,0.783,7.000,7.000,0
1782117389.034176,0.792,7.000,7.000,0
1782117389.044327,0.803,7.000,7.000,0
1782117389.053362,0.812,7.000,7.000,0
1782117389.063627,0.822,7.000,7.000,0
1782117389.074641,0.833,7.000,7.000,0
1782117389.082864,0.841,7.000,7.000,0
1782117389.098811,0.857,7.000,7.000,0
1782117389.109756,0.868,7.000,7.000,0
1782117389.115889,0.874,7.000,7.000,0
1782117389.127627,0.886,7.000,7.000,0
1782117389.135772,0.894,7.000,7.000,0
1782117389.144806,0.903,7.000,7.000,0
1782117389.153322,0.912,7.000,7.000,0
1782117389.165232,0.924,7.000,7.000,0
1782117389.173149,0.931,7.000,7.000,0
1782117389.186747,0.945,7.000,7.000,0
1782117389.193279,0.952,7.000,7.000,0
1782117389.207599,0.966,7.000,7.000,0
