Unix_Time_s,RelativeTime_s,Target_Position_Deg,Measured_Position_Deg,Is_Bursting
1782117189.616726,0.019,7.000,7.000,0
1782117189.630331,0.032,7.000,7.000,0
1782117189.636860,0.039,7.000,7.000,0
1782117189.646282,0.048,7.000,7.000,0
1782117189.655342,0.057,7.000,7.000,0
1782117189.665405,0.067,7.000,7.000,0
1782117189.675809,0.078,7.000,7.000,0
1782117189.711421,0.113,7.000,7.000,0
1782117189.711421,0.113,7.000,7.000,0
1782117189.712698,0.115,7.000,7.000,0
1782117189.720770,0.123,7.000,7.000,0
1782117189.735866,0.138,7.000,7.000,0
1782117189.737879,0.140,7.000,7.000,0
1782117189.745839,0.148,7.000,7.000,0
1782117189.755702,0.158,7.000,7.000,0
1782117189.766307,0.168,7.000,7.000,0
1782117189.776254,0.178,7.000,7.000,0
1782117189.786735,0.189,7.000,7.000,0
1782117189.796914,0.199,7.000,7.000,0
1782117189.808507,0.210,7.000,7.000,0
1782117189.816036,0.218,7.000,7.000,0
1782117189.835001,0.237,7.000,7.000,0
1782117189.836016,0.238,7.000,7.000,0
1782117189.845205,0.247,7.000,7.000,0
1782117189.857336,0.259,7.000,7.000,0
1782117189.867400,0.269,7.000,7.000,0
1782117189.877102,0.279,7.000,7.000,0
1782117189.886718,0.289,7.000,7.000,0
1782117189.896589,0.298,7.000,7.000,0
1782117189.947622,0.349,7.000,7.000,0
1782117189.948623,0.350,7.000,7.000,0
1782117189.948623,0.350,7.000,7.000,0
1782117189.949624,0.351,7.000,7.000,0
1782117189.949624,0.351,7.000,7.000,0
1782117189.957237,0.359,7.000,7.000,0
1782117189.967302,0.369,7.000,7.000,0
1782117189.976088,0.378,7.000,7.000,0
1782117189.986624,0.388,7.000,7.000,0
1782117189.996816,0.399,7.000,7.000,0
1782117190.005877,0.408,7.000,7.000,0
1782117190.018709,0.421,7.000,7.000,0
1782117190.025973,0.428,7.000,7.000,0
1782117190.050800,0.453,7.000,7.000,0
1782117190.053252,0.455,7.000,7.000,0
1782117190.060910,0.463,7.000,7.000,0
1782117190.065716,0.468,7.000,7.000,0
1782117190.075873,0.478,7.000,7.000,0
1782117190.085605,0.487,7.000,7.000,0
1782117190.096432,0.498,7.000,7.000,0
1782117190.105867,0.508,7.000,7.000,0
1782117190.120054,0.522,7.000,7.000,0
1782117190.125641,0.527,7.000,7.000,0
1782117190.143517,0.545,7.000,7.000,0
1782117190.144986,0.547,7.000,7.000,0
1782117190.156092,0.558,7.000,7.000,0
1782117190.165107,0.567,7.000,7.000,0
1782117190.244997,0.647,7.000,7.000,0
1782117190.245989,0.648,7.000,7.000,0
1782117190.246995,0.649,7.000,7.000,0
1782117190.247507,0.649,7.000,7.000,0
1782117190.247507,0.649,7.000,7.000,0
1782117190.247507,0.649,7.000,7.000,0
1782117190.248852,0.651,7.000,7.000,0
1782117190.248852,0.651,7.000,7.000,0
1782117190.255911,0.658,7.000,7.000,0
1782117190.267030,0.669,7.000,7.000,0
1782117190.275794,0.678,7.000,7.000,0
1782117190.286335,0.688,7.000,7.000,0
1782117190.296379,0.698,7.000,7.000,0
1782117190.306523,0.708,7.000,7.000,0
1782117190.315852,0.718,7.000,7.000,0
1782117190.326075,0.728,7.000,7.000,0
1782117190.335951,0.738,7.000,7.000,0
1782117190.346489,0.748,7.000,7.000,0
1782117190.355890,0.758,7.000,7.000,0
1782117190.368252,0.770,7.000,7.000,0
1782117190.378316,0.780,7.000,7.000,0
1782117190.385501,0.787,7.000,7.000,0
1782117190.397481,0.799,7.000,7.000,0
1782117190.409274,0.811,7.000,7.000,0
1782117190.418150,0.820,7.000,7.000,0
1782117190.450341,0.852,7.000,7.000,0
1782117190.450341,0.852,7.000,7.000,0
1782117190.451851,0.854,7.000,7.000,0
1782117190.460406,0.862,7.000,7.000,0
1782117190.467130,0.869,7.000,7.000,0
1782117190.475728,0.878,7.000,7.000,0
1782117190.485579,0.887,7.000,7.000,0
1782117190.495866,0.898,7.000,7.000,0
1782117190.506514,0.908,7.000,7.000,0
1782117190.516036,0.918,7.000,7.000,0
1782117190.527594,0.929,7.000,7.000,0
1782117190.536161,0.938,7.000,7.000,0
1782117190.553226,0.955,7.000,7.000,0
1782117190.555914,0.958,7.000,7.000,0
1782117190.566074,0.968,7.000,7.000,0
1782117190.576311,0.978,7.000,7.000,0
1782117190.585138,0.987,7.000,7.000,0
1782117190.595707,0.998,7.000,7.000,0
1782117190.607139,1.009,7.000,7.000,0
1782117190.616490,1.018,7.000,7.000,0
1782117190.625795,1.028,7.000,7.000,0
1782117190.636130,1.038,7.000,7.000,0
1782117190.658505,1.060,7.000,7.000,0
1782117190.658505,1.060,7.000,7.000,0
1782117190.665997,1.068,7.000,7.000,0
1782117190.678771,1.081,7.000,7.000,0
1782117190.685294,1.087,7.000,7.000,0
1782117190.716313,1.118,7.000,7.000,0
1782117190.716313,1.118,7.000,7.000,0
1782117190.717318,1.119,7.000,7.000,0
1782117190.729321,1.131,7.000,7.000,0
1782117190.736460,1.138,7.000,7.000,0
1782117190.746412,1.148,7.000,7.000,0
1782117190.757046,1.159,7.000,7.000,0
1782117190.765583,1.167,7.000,7.000,0
1782117190.781372,1.183,7.000,7.000,0
1782117190.789049,1.191,7.000,7.000,0
1782117190.795560,1.197,7.000,7.000,0
1782117190.805640,1.207,7.000,7.000,0
1782117190.817030,1.219,7.000,7.000,0
1782117190.825562,1.227,7.000,7.000,0
1782117190.836751,1.239,7.000,7.000,0
1782117190.848330,1.250,7.000,7.000,0
1782117190.860400,1.262,7.000,7.000,0
1782117190.867440,1.269,7.000,7.000,0
1782117190.876493,1.278,7.000,7.000,0
1782117190.892596,1.294,7.000,7.000,0
1782117190.897124,1.299,7.000,7.000,0
1782117190.905956,1.308,7.000,7.000,0
1782117190.940373,1.342,7.000,7.000,0
1782117190.941481,1.343,7.000,7.000,0
1782117190.941481,1.343,7.000,7.000,0
1782117190.949857,1.352,7.000,7.000,0
1782117190.961492,1.363,7.000,7.000,0
1782117190.965495,1.367,7.000,7.000,0
1782117190.976265,1.378,7.000,7.000,0
1782117190.985903,1.388,7.000,7.000,0
1782117190.996566,1.398,7.000,7.000,0
1782117191.005470,1.407,7.000,7.000,0
1782117191.016306,1.418,7.000,7.000,0
1782117191.027359,1.429,7.000,7.000,0
1782117191.035911,1.438,7.000,7.000,0
1782117191.046035,1.448,7.000,7.000,0
1782117191.065153,1.467,7.000,7.000,0
1782117191.068547,1.470,7.000,7.000,0
1782117191.077195,1.479,7.000,7.000,0
1782117191.090824,1.493,7.000,7.000,0
1782117191.097396,1.499,7.000,7.000,0
1782117191.106304,1.508,7.000,7.000,0
1782117191.115483,1.517,7.000,7.000,0
1782117191.127036,1.529,7.000,7.000,0
1782117191.164497,1.566,7.000,7.000,0
1782117191.165498,1.567,7.000,7.000,0
1782117191.165498,1.567,7.000,7.000,0
1782117191.166134,1.568,7.000,7.000,0
1782117191.176028,1.578,7.000,7.000,0
1782117191.187548,1.589,7.000,7.000,0
1782117191.198080,1.600,7.000,7.000,0
1782117191.208637,1.610,7.000,7.000,0
1782117191.216378,1.618,7.000,7.000,0
1782117191.226220,1.628,7.000,7.000,0
1782117191.235597,1.637,7.000,7.000,0
1782117191.247099,1.649,7.000,7.000,0
1782117191.257769,1.660,7.000,7.000,0
1782117191.271033,1.673,7.000,7.000,0
1782117191.275161,1.677,7.000,7.000,0
1782117191.285179,1.687,7.000,7.000,0
1782117191.298306,1.700,7.000,7.000,0
1782117191.305671,1.708,7.000,7.000,0
1782117191.316004,1.718,7.000,7.000,0
1782117191.326028,1.728,7.000,7.000,0
1782117191.334791,1.737,7.000,7.000,0
1782117191.346493,1.748,7.000,7.000,0
1782117191.355641,1.757,7.000,7.000,0
1782117191.374512,1.776,7.000,7.000,0
1782117191.384618,1.786,7.000,7.000,0
1782117191.388630,1.790,7.000,7.000,0
1782117191.405029,1.807,7.000,7.000,0
1782117191.407627,1.809,7.000,7.000,0
1782117191.419773,1.822,7.000,7.000,0
1782117191.427377,1.829,7.000,7.000,0
1782117191.436043,1.838,7.000,7.000,0
1782117191.449623,1.851,7.000,7.000,0
1782117191.456862,1.859,7.000,7.000,0
1782117191.473790,1.876,7.000,7.000,0
1782117191.475717,1.878,7.000,7.000,0
1782117191.486585,1.888,7.000,7.000,0
1782117191.497552,1.899,7.000,7.000,0
1782117191.506622,1.908,7.000,7.000,0
1782117191.516589,1.918,7.000,7.000,0
1782117191.525406,1.927,7.000,7.000,0
1782117191.536435,1.938,7.000,7.000,0
1782117191.547145,1.949,7.000,7.000,0
1782117191.556171,1.958,7.000,7.000,0
1782117191.574699,1.977,7.000,7.000,0
1782117191.577700,1.980,7.000,7.000,0
1782117191.588622,1.990,7.000,7.000,0
1782117191.597859,2.000,7.000,7.000,0
1782117191.638421,2.040,7.000,7.000,0
1782117191.638421,2.040,7.000,7.000,0
1782117191.638421,2.040,7.000,7.000,0
1782117191.639819,2.042,7.000,7.000,0
1782117191.647362,2.049,7.000,7.000,0
1782117191.656381,2.058,7.000,7.000,0
1782117191.666380,2.068,7.000,7.000,0
1782117191.679724,2.082,7.000,7.000,0
1782117191.686733,2.089,7.000,7.000,0
1782117191.697096,2.099,7.000,7.000,0
1782117191.710124,2.112,7.000,7.000,0
1782117191.716130,2.118,7.000,7.000,0
1782117191.725538,2.127,7.000,7.000,0
1782117191.739432,2.141,7.000,7.000,0
1782117191.746505,2.148,7.000,7.000,0
1782117191.755502,2.157,7.000,7.000,0
1782117191.765503,2.167,7.000,7.000,0
1782117191.779593,2.181,7.000,7.000,0
1782117191.785558,2.187,7.000,7.000,0
1782117191.825795,2.228,7.000,7.000,0
1782117191.825795,2.228,7.000,7.000,0
1782117191.825795,2.228,7.000,7.000,0
1782117191.825795,2.228,7.000,7.000,0
1782117191.885959,2.288,7.000,7.000,0
1782117191.885959,2.288,7.000,7.000,0
1782117191.885959,2.288,7.000,7.000,0
1782117191.886961,2.289,7.000,7.000,0
1782117191.886961,2.289,7.000,7.000,0
1782117191.888960,2.291,7.000,7.000,0
1782117191.895957,2.298,7.000,7.000,0
1782117191.905955,2.308,7.000,7.000,0
1782117191.916958,2.319,7.000,7.000,0
1782117191.925829,2.328,7.000,7.000,0
1782117191.937869,2.340,7.000,7.000,0
1782117191.946760,2.349,7.000,7.000,0
1782117191.955770,2.358,7.000,7.000,0
1782117191.966384,2.368,7.000,7.000,0
1782117191.976376,2.378,7.000,7.000,0
1782117191.985359,2.387,7.000,7.000,0
1782117191.996361,2.398,7.000,7.000,0
1782117192.011999,2.414,7.000,7.000,0
1782117192.017768,2.420,7.000,7.000,0
1782117192.102858,2.505,7.000,7.000,0
1782117192.102858,2.505,7.000,7.000,0
1782117192.102858,2.505,7.000,7.000,0
1782117192.102858,2.505,7.000,7.000,0
1782117192.102858,2.505,7.000,7.000,0
1782117192.103865,2.506,7.000,7.000,0
1782117192.103865,2.506,7.000,7.000,0
1782117192.103865,2.506,7.000,7.000,0
1782117192.110472,2.512,7.000,7.000,0
1782117192.117065,2.519,7.000,7.000,0
1782117192.130383,2.532,7.000,7.000,0
1782117192.136382,2.538,7.000,7.000,0
1782117192.145843,2.548,7.000,7.000,0
1782117192.164837,2.567,7.000,7.000,0
1782117192.167357,2.569,7.000,7.000,0
1782117192.177492,2.579,7.000,7.000,0
1782117192.192784,2.595,7.000,7.000,0
1782117192.195928,2.598,7.000,7.000,0
1782117192.206659,2.608,7.000,7.000,0
1782117192.216526,2.618,7.000,7.000,0
1782117192.226013,2.628,7.000,7.000,0
1782117192.236167,2.638,7.000,7.000,0
1782117192.245732,2.648,7.000,7.000,0
1782117192.256054,2.658,7.000,7.000,0
1782117192.265654,2.667,7.000,7.000,0
1782117192.275759,2.678,7.000,7.000,0
1782117192.293335,2.695,7.000,7.000,0
1782117192.295374,2.697,7.000,7.000,0
1782117192.305611,2.707,7.000,7.000,0
1782117192.315367,2.717,7.000,7.000,0
1782117192.325802,2.728,7.000,7.000,0
1782117192.336704,2.739,7.000,7.000,0
1782117192.347859,2.750,7.000,7.000,0
1782117192.355141,2.757,7.000,7.000,0
1782117192.373125,2.775,7.000,7.000,0
1782117192.376631,2.778,7.000,7.000,0
1782117192.394057,2.796,7.000,7.000,0
1782117192.397058,2.799,7.000,7.000,0
1782117192.405871,2.808,7.000,7.000,0
1782117192.416992,2.819,7.000,7.000,0
1782117192.426889,2.829,7.000,7.000,0
1782117192.436247,2.838,7.000,7.000,0
1782117192.445283,2.847,7.000,7.000,0
1782117192.540250,2.942,7.000,7.000,0
1782117192.541250,2.943,7.000,7.000,0
1782117192.541250,2.943,7.000,7.000,0
1782117192.541250,2.943,7.000,7.000,0
1782117192.541250,2.943,7.000,7.000,0
1782117192.542252,2.944,7.000,7.000,0
1782117192.542252,2.944,7.000,7.000,0
1782117192.542252,2.944,7.000,7.000,0
1782117192.542252,2.944,7.000,7.000,0
1782117192.546560,2.948,7.000,7.000,0
1782117192.556267,2.958,7.000,7.000,0
1782117192.566153,2.968,7.000,7.000,0
1782117192.576381,2.978,7.000,7.000,0
1782117192.585452,2.987,7.000,7.000,0
1782117192.604375,3.006,7.000,7.000,0
1782117192.606375,3.008,7.000,7.000,0
1782117192.615190,3.017,7.000,7.000,0
1782117192.625810,3.028,7.000,7.000,0
1782117192.636900,3.039,7.000,7.000,0
1782117192.645408,3.047,7.000,7.000,0
1782117192.655160,3.057,7.000,7.000,0
1782117192.666229,3.068,7.000,7.000,0
1782117192.676265,3.078,7.000,7.000,0
1782117192.686092,3.088,7.000,7.000,0
1782117192.701192,3.103,7.000,7.000,0
1782117192.705264,3.107,7.000,7.000,0
1782117192.739090,3.141,7.000,7.000,0
1782117192.739090,3.141,7.000,7.000,0
1782117192.739090,3.141,7.000,7.000,0
1782117192.745602,3.147,7.000,7.000,0
1782117192.757632,3.159,7.000,7.000,0
1782117192.765751,3.168,7.000,7.000,0
1782117192.774544,3.176,7.000,7.000,0
1782117192.785779,3.188,7.000,7.000,0
1782117192.800874,3.203,7.000,7.000,0
1782117192.806336,3.208,7.000,7.000,0
1782117192.816087,3.218,7.000,7.000,0
1782117192.827805,3.230,7.000,7.000,0
1782117192.837248,3.239,7.000,7.000,0
1782117192.845415,3.247,7.000,7.000,0
1782117192.856081,3.258,7.000,7.000,0
1782117192.865495,3.267,7.000,7.000,0
1782117192.875632,3.277,7.000,7.000,0
1782117192.886532,3.288,7.000,7.000,0
1782117192.895274,3.297,7.000,7.000,0
1782117192.906502,3.308,7.000,7.000,0
1782117192.918078,3.320,7.000,7.000,0
1782117192.928315,3.330,7.000,7.000,0
1782117192.937560,3.339,7.000,7.000,0
1782117192.949397,3.351,7.000,7.000,0
1782117192.955666,3.358,7.000,7.000,0
1782117192.965171,3.367,7.000,7.000,0
1782117192.975317,3.377,7.000,7.000,0
1782117192.989552,3.391,7.000,7.000,0
1782117192.994783,3.397,7.000,7.000,0
1782117193.007183,3.409,7.000,7.000,0
1782117193.015406,3.417,7.000,7.000,0
1782117193.025782,3.428,7.000,7.000,0
1782117193.041394,3.443,7.000,7.000,0
1782117193.045658,3.447,7.000,7.000,0
1782117193.055800,3.458,7.000,7.000,0
1782117193.066665,3.469,7.000,7.000,0
1782117193.077044,3.479,7.000,7.000,0
1782117193.104605,3.506,7.000,7.000,0
1782117193.104948,3.507,7.000,7.000,0
1782117193.114033,3.516,7.000,7.000,0
1782117193.119574,3.521,7.000,7.000,0
1782117193.127108,3.529,7.000,7.000,0
1782117193.136430,3.538,7.000,7.000,0
1782117193.147248,3.549,7.000,7.000,0
1782117193.155877,3.558,7.000,7.000,0
1782117193.166145,3.568,7.000,7.000,0
1782117193.174623,3.576,7.000,7.000,0
1782117193.190136,3.592,7.000,7.000,0
1782117193.196183,3.598,7.000,7.000,0
1782117193.213485,3.615,7.000,7.000,0
1782117193.216191,3.618,7.000,7.000,0
1782117193.227213,3.629,7.000,7.000,0
1782117193.244093,3.646,7.000,7.000,0
1782117193.247092,3.649,7.000,7.000,0
1782117193.255214,3.657,7.000,7.000,0
1782117193.267565,3.669,7.000,7.000,0
1782117193.275151,3.677,7.000,7.000,0
1782117193.285749,3.688,7.000,7.000,0
1782117193.295512,3.697,7.000,7.000,0
1782117193.306586,3.708,7.000,7.000,0
1782117193.320284,3.722,7.000,7.000,0
1782117193.326929,3.729,7.000,7.000,0
1782117193.337856,3.740,7.000,7.000,0
1782117193.348278,3.750,7.000,7.000,0
1782117193.354789,3.757,7.000,7.000,0
1782117193.365002,3.767,7.000,7.000,0
1782117193.374991,3.777,7.000,7.000,0
1782117193.386646,3.788,7.000,7.000,0
1782117193.395893,3.798,7.000,7.000,0
1782117193.418135,3.820,7.000,7.000,0
1782117193.418135,3.820,7.000,7.000,0
1782117193.425314,3.827,7.000,7.000,0
1782117193.440661,3.843,7.000,7.000,0
1782117193.450660,3.852,7.000,7.000,0
1782117193.455176,3.857,7.000,7.000,0
1782117193.465677,3.868,7.000,7.000,0
1782117193.475882,3.878,7.000,7.000,0
1782117193.485093,3.887,7.000,7.000,0
1782117193.496763,3.899,7.000,7.000,0
1782117193.505323,3.907,7.000,7.000,0
1782117193.520885,3.923,7.000,7.000,0
1782117193.525469,3.927,7.000,7.000,0
1782117193.535234,3.937,7.000,7.000,0
1782117193.545124,3.947,7.000,7.000,0
1782117193.555659,3.957,7.000,7.000,0
1782117193.564599,3.966,7.000,7.000,0
1782117193.577135,3.979,7.000,7.000,0
1782117193.585697,3.988,7.000,7.000,0
1782117193.598712,4.001,7.000,7.000,0
1782117193.604814,4.007,7.000,7.000,0
1782117193.622818,4.025,7.000,7.000,0
1782117193.625717,4.028,7.000,7.000,0
1782117193.635770,4.038,7.000,7.000,0
1782117193.646819,4.049,7.000,7.000,0
1782117193.656285,4.058,7.000,7.000,0
1782117193.674480,4.076,7.000,7.000,0
1782117193.676526,4.078,7.000,7.000,0
1782117193.685928,4.088,7.000,7.000,0
1782117193.695980,4.098,7.000,7.000,0
1782117193.707929,4.110,7.000,7.000,0
1782117193.716480,4.118,7.000,7.000,0
1782117193.726557,4.128,7.000,7.000,0
1782117193.735580,4.137,7.000,7.000,0
1782117193.746657,4.148,7.000,7.000,0
