Unix_Time_s,RelativeTime_s,Target_Position_Deg,Measured_Position_Deg,Is_Bursting
1782117452.472999,0.015,7.000,7.000,0
1782117452.486603,0.028,7.000,7.000,0
1782117452.503708,0.045,7.000,7.000,0
1782117452.503708,0.045,7.000,7.000,0
1782117452.517795,0.059,7.000,7.000,0
1782117452.523343,0.065,7.000,7.000,0
1782117452.532641,0.074,7.000,7.000,0
1782117452.543669,0.085,7.000,7.000,0
1782117452.553001,0.095,7.000,7.000,0
1782117452.563149,0.105,7.000,7.000,0
1782117452.573221,0.115,7.000,7.000,0
1782117452.599628,0.141,7.000,7.000,0
1782117452.601139,0.143,7.000,7.000,0
1782117452.604686,0.146,7.000,7.000,0
1782117452.612213,0.154,7.000,7.000,0
1782117452.623309,0.165,7.000,7.000,0
1782117452.632857,0.175,7.000,7.000,0
1782117452.643566,0.185,7.000,7.000,0
1782117452.656137,0.198,7.000,7.000,0
1782117452.663671,0.205,7.000,7.000,0
1782117452.683111,0.225,7.000,7.000,0
1782117452.690640,0.232,7.000,7.000,0
1782117452.697165,0.239,7.000,7.000,0
1782117452.702292,0.244,7.000,7.000,0
1782117452.713037,0.255,7.000,7.000,0
1782117452.724495,0.266,7.000,7.000,0
1782117452.733130,0.275,7.000,7.000,0
1782117452.743877,0.286,7.000,7.000,0
1782117452.753891,0.296,7.000,7.000,0
1782117452.764436,0.306,7.000,7.000,0
1782117452.774987,0.317,7.000,7.000,0
1782117452.784039,0.326,7.000,7.000,0
1782117452.792586,0.334,7.000,7.000,0
1782117452.803161,0.345,7.000,7.000,0
1782117452.814254,0.356,7.000,7.000,0
1782117452.826789,0.368,7.000,7.000,0
1782117452.833401,0.375,7.000,7.000,0
1782117452.844433,0.386,7.000,7.000,0
1782117452.854433,0.396,7.000,7.000,0
1782117452.864432,0.406,7.000,7.000,0
1782117452.872457,0.414,7.000,7.000,0
1782117452.887478,0.429,7.000,7.000,0
1782117452.895482,0.437,7.000,7.000,0
1782117452.903210,0.445,7.000,7.000,0
1782117452.913608,0.455,7.000,7.000,0
1782117452.924087,0.466,7.000,7.000,0
1782117452.932539,0.474,7.000,7.000,0
